sku,label,label_id,r_j,p_vigente,p_en_riesgo,p_obsoleto,label_pred,correct
153729684,VIGENTE,0,0.006859,0.989281,0.00386,0.006859,VIGENTE,1
,OBSOLETO,2,0.999505,0.000216,0.000279,0.999505,OBSOLETO,1
v1|167004388901|0,VIGENTE,0,0.000379,0.99928,0.00034,0.000379,VIGENTE,1
,OBSOLETO,2,0.999912,6e-05,2.9e-05,0.999912,OBSOLETO,1
154142041,OBSOLETO,2,0.999827,0.00012,5.3e-05,0.999827,OBSOLETO,1
v1|254219753793|553607618438,OBSOLETO,2,0.011113,0.002362,0.986524,0.011113,EN_RIESGO,0
v1|146753130552|445373540695,OBSOLETO,2,0.026632,0.00506,0.968307,0.026632,EN_RIESGO,0
,OBSOLETO,2,0.999992,6e-06,2e-06,0.999992,OBSOLETO,1
B07RQ8YJGF,OBSOLETO,2,0.999956,3.1e-05,1.3e-05,0.999956,OBSOLETO,1
126745404,OBSOLETO,2,0.91713,0.068686,0.014184,0.91713,OBSOLETO,1
3256807804273192,OBSOLETO,2,0.989883,0.005659,0.004457,0.989883,OBSOLETO,1
151880501,VIGENTE,0,0.015846,0.973735,0.010419,0.015846,VIGENTE,1
v1|227374628783|0,VIGENTE,0,0.13228,0.753176,0.114544,0.13228,VIGENTE,1
v1|188451848083|0,VIGENTE,0,0.004957,0.989566,0.005478,0.004957,VIGENTE,1
151847584,EN_RIESGO,1,0.238647,0.224484,0.536869,0.238647,EN_RIESGO,1
v1|137472214759|0,VIGENTE,0,0.000287,0.999479,0.000234,0.000287,VIGENTE,1
155200961,VIGENTE,0,0.003356,0.994952,0.001692,0.003356,VIGENTE,1
B0G2DZHHTK,EN_RIESGO,1,0.010749,0.00323,0.98602,0.010749,EN_RIESGO,1
144296485,VIGENTE,0,0.037569,0.879159,0.083272,0.037569,VIGENTE,1
B0FGP7W3NJ,EN_RIESGO,1,0.082954,0.846508,0.070538,0.082954,VIGENTE,0
151581392,EN_RIESGO,1,0.171047,0.12501,0.703943,0.171047,EN_RIESGO,1
155304178,OBSOLETO,2,0.023673,0.002142,0.974185,0.023673,EN_RIESGO,0
148643058,VIGENTE,0,0.030701,0.942091,0.027209,0.030701,VIGENTE,1
151512455,EN_RIESGO,1,0.343412,0.284437,0.372151,0.343412,EN_RIESGO,1
v1|257606519856|0,VIGENTE,0,1.5e-05,0.999975,9e-06,1.5e-05,VIGENTE,1
152836062,EN_RIESGO,1,0.995918,0.00256,0.001522,0.995918,OBSOLETO,0
150777462,OBSOLETO,2,0.999491,0.000334,0.000176,0.999491,OBSOLETO,1
151880501,VIGENTE,0,0.013422,0.977187,0.009391,0.013422,VIGENTE,1
v1|397949260006|0,EN_RIESGO,1,0.006511,0.004383,0.989106,0.006511,EN_RIESGO,1
v1|177065851211|0,EN_RIESGO,1,0.003252,0.00037,0.996378,0.003252,EN_RIESGO,1
20001461193,OBSOLETO,2,0.998454,0.001003,0.000543,0.998454,OBSOLETO,1
,EN_RIESGO,1,0.002604,0.000251,0.997145,0.002604,EN_RIESGO,1
151213087,OBSOLETO,2,0.994426,0.002545,0.00303,0.994426,OBSOLETO,1
B0F4F2NFT9,VIGENTE,0,0.172122,0.806962,0.020915,0.172122,VIGENTE,1
,OBSOLETO,2,0.511876,0.340954,0.14717,0.511876,OBSOLETO,1
154798948,VIGENTE,0,0.000803,0.998854,0.000344,0.000803,VIGENTE,1
151841758,VIGENTE,0,0.000615,0.998998,0.000387,0.000615,VIGENTE,1
B0BDF5514F,EN_RIESGO,1,0.127947,0.059939,0.812114,0.127947,EN_RIESGO,1
135575752,EN_RIESGO,1,0.947328,0.036064,0.016609,0.947328,OBSOLETO,0
134232480,EN_RIESGO,1,0.314305,0.288869,0.396827,0.314305,EN_RIESGO,1
v1|800321045301|0,EN_RIESGO,1,0.018918,0.00379,0.977292,0.018918,EN_RIESGO,1
115753470,EN_RIESGO,1,0.135526,0.738835,0.125639,0.135526,VIGENTE,0
B0DWDTQB37,VIGENTE,0,0.042428,0.952034,0.005538,0.042428,VIGENTE,1
v1|377046281559|0,VIGENTE,0,0.009193,0.983754,0.007054,0.009193,VIGENTE,1
153746574,EN_RIESGO,1,0.059945,0.052626,0.887429,0.059945,EN_RIESGO,1
153210722,EN_RIESGO,1,0.410684,0.197425,0.391891,0.410684,OBSOLETO,0
153210598,EN_RIESGO,1,0.33441,0.52118,0.14441,0.33441,VIGENTE,0
B07598VZR8,OBSOLETO,2,0.980885,0.011937,0.007178,0.980885,OBSOLETO,1
,OBSOLETO,2,0.000477,3e-06,0.99952,0.000477,EN_RIESGO,0
149120066,VIGENTE,0,0.00156,0.997519,0.000921,0.00156,VIGENTE,1
154488502,EN_RIESGO,1,0.625238,0.195055,0.179707,0.625238,OBSOLETO,0
,EN_RIESGO,1,0.009825,0.001897,0.988279,0.009825,EN_RIESGO,1
154327944,VIGENTE,0,0.001191,0.998056,0.000753,0.001191,VIGENTE,1
154588625,VIGENTE,0,0.107584,0.804661,0.087754,0.107584,VIGENTE,1
151760528,VIGENTE,0,0.001411,0.99761,0.000979,0.001411,VIGENTE,1
153727092,VIGENTE,0,0.039865,0.954612,0.005523,0.039865,VIGENTE,1
125168881,EN_RIESGO,1,0.023142,0.011273,0.965585,0.023142,EN_RIESGO,1
v1|327018523485|0,OBSOLETO,2,0.07618,0.027574,0.896246,0.07618,EN_RIESGO,0
v1|168512876977|0,VIGENTE,0,0.002476,0.994682,0.002842,0.002476,VIGENTE,1
00003548029,EN_RIESGO,1,0.034287,0.077273,0.88844,0.034287,EN_RIESGO,1
152843263,VIGENTE,0,0.000273,0.999544,0.000183,0.000273,VIGENTE,1
154977671,VIGENTE,0,0.000339,0.999424,0.000237,0.000339,VIGENTE,1
130098782,EN_RIESGO,1,0.071593,0.002579,0.925827,0.071593,EN_RIESGO,1
v1|406277067718|0,VIGENTE,0,0.028286,0.939852,0.031862,0.028286,VIGENTE,1
v1|146753130552|445373540695,OBSOLETO,2,0.036527,0.006214,0.957259,0.036527,EN_RIESGO,0
149134729,VIGENTE,0,0.064364,0.674634,0.261002,0.064364,VIGENTE,1
,OBSOLETO,2,0.963206,0.011537,0.025256,0.963206,OBSOLETO,1
152843250,VIGENTE,0,0.001636,0.997363,0.001001,0.001636,VIGENTE,1
153728733,VIGENTE,0,0.000571,0.999108,0.000321,0.000571,VIGENTE,1
155177007,VIGENTE,0,0.000115,0.999836,4.9e-05,0.000115,VIGENTE,1
v1|146753130552|445373540695,OBSOLETO,2,0.026632,0.00506,0.968307,0.026632,EN_RIESGO,0
B0FGQJ2C32,EN_RIESGO,1,0.168076,0.186968,0.644956,0.168076,EN_RIESGO,1
B0D1K1GCCZ,EN_RIESGO,1,0.005086,0.001581,0.993334,0.005086,EN_RIESGO,1
,OBSOLETO,2,0.997752,0.001223,0.001025,0.997752,OBSOLETO,1
151996329,VIGENTE,0,0.000454,0.999196,0.00035,0.000454,VIGENTE,1
B0BRQSWSFQ,EN_RIESGO,1,0.016427,0.010223,0.97335,0.016427,EN_RIESGO,1
,OBSOLETO,2,0.003562,3.9e-05,0.996398,0.003562,EN_RIESGO,0
152479361,EN_RIESGO,1,0.992829,0.004483,0.002688,0.992829,OBSOLETO,0
3256807147055571,OBSOLETO,2,0.998446,0.001,0.000554,0.998446,OBSOLETO,1
,EN_RIESGO,1,0.004885,0.000623,0.994492,0.004885,EN_RIESGO,1
,OBSOLETO,2,0.178729,0.011049,0.810222,0.178729,EN_RIESGO,0
115784091,EN_RIESGO,1,0.012263,0.015632,0.972105,0.012263,EN_RIESGO,1
,OBSOLETO,2,0.820378,0.087637,0.091985,0.820378,OBSOLETO,1
B0BNQ1NXC3,EN_RIESGO,1,0.143626,0.303924,0.55245,0.143626,EN_RIESGO,1
v1|127887610178|0,VIGENTE,0,0.008809,0.984808,0.006383,0.008809,VIGENTE,1
,EN_RIESGO,1,0.00835,0.000865,0.990785,0.00835,EN_RIESGO,1
B0GRCGJSJT,EN_RIESGO,1,0.945325,0.031504,0.023171,0.945325,OBSOLETO,0
B0GBR9SHZB,EN_RIESGO,1,0.679326,0.233791,0.086884,0.679326,OBSOLETO,0
155419820,OBSOLETO,2,0.200443,0.68942,0.110137,0.200443,VIGENTE,0
v1|197367028551|0,OBSOLETO,2,0.394371,0.129084,0.476544,0.394371,EN_RIESGO,0
v1|286680045951|0,EN_RIESGO,1,0.041121,0.014117,0.944762,0.041121,EN_RIESGO,1
,EN_RIESGO,1,0.983152,0.010348,0.0065,0.983152,OBSOLETO,0
B0D1K859GT,EN_RIESGO,1,0.007396,0.00187,0.990734,0.007396,EN_RIESGO,1
B078QBK5T6,VIGENTE,0,0.000208,0.999679,0.000113,0.000208,VIGENTE,1
154327385,VIGENTE,0,0.000232,0.999604,0.000164,0.000232,VIGENTE,1
v1|206037331911|0,EN_RIESGO,1,0.00212,0.000208,0.997672,0.00212,EN_RIESGO,1
B0C69PNNB8,EN_RIESGO,1,0.674985,0.172081,0.152934,0.674985,OBSOLETO,0
20001544220,OBSOLETO,2,0.985346,0.009192,0.005462,0.985346,OBSOLETO,1
,OBSOLETO,2,0.845023,0.029822,0.125154,0.845023,OBSOLETO,1
,EN_RIESGO,1,0.003612,0.000937,0.995451,0.003612,EN_RIESGO,1
153982632,OBSOLETO,2,0.999509,0.000307,0.000184,0.999509,OBSOLETO,1
125168875,EN_RIESGO,1,0.034176,0.02457,0.941254,0.034176,EN_RIESGO,1
20001239881,OBSOLETO,2,0.999999,1e-06,0.0,0.999999,OBSOLETO,1
v1|336665841622|0,VIGENTE,0,0.084982,0.061309,0.853708,0.084982,EN_RIESGO,0
B0DVCCJQ4K,EN_RIESGO,1,0.347345,0.585421,0.067234,0.347345,VIGENTE,0
3256812192371398,OBSOLETO,2,0.99755,0.001504,0.000946,0.99755,OBSOLETO,1
155200955,VIGENTE,0,0.050673,0.90906,0.040267,0.050673,VIGENTE,1
v1|227415119277|0,OBSOLETO,2,0.805429,0.079702,0.114869,0.805429,OBSOLETO,1
153278043,VIGENTE,0,0.005802,0.989778,0.00442,0.005802,VIGENTE,1
152189967,VIGENTE,0,0.020833,0.960418,0.01875,0.020833,VIGENTE,1
v1|147254412659|0,EN_RIESGO,1,0.013602,0.00351,0.982889,0.013602,EN_RIESGO,1
v1|153469962880|453428440428,OBSOLETO,2,0.012382,0.003495,0.984123,0.012382,EN_RIESGO,0
153729684,VIGENTE,0,0.018549,0.970212,0.011239,0.018549,VIGENTE,1
154327944,VIGENTE,0,0.004029,0.993436,0.002535,0.004029,VIGENTE,1
v1|396425711312|0,EN_RIESGO,1,0.004015,0.000199,0.995786,0.004015,EN_RIESGO,1
v1|398141247397|0,EN_RIESGO,1,0.079316,0.04421,0.876474,0.079316,EN_RIESGO,1
146516603,OBSOLETO,2,0.999778,0.000147,7.4e-05,0.999778,OBSOLETO,1
v1|327018523485|0,OBSOLETO,2,0.07618,0.027574,0.896246,0.07618,EN_RIESGO,0
v1|127902107224|0,OBSOLETO,2,0.114132,0.085969,0.799899,0.114132,EN_RIESGO,0
B0F43F9ZKP,EN_RIESGO,1,0.75774,0.128439,0.113821,0.75774,OBSOLETO,0
,OBSOLETO,2,0.997731,0.000502,0.001768,0.997731,OBSOLETO,1
,EN_RIESGO,1,0.010529,0.000909,0.988562,0.010529,EN_RIESGO,1
v1|254219753793|553607618438,OBSOLETO,2,0.011113,0.002362,0.986524,0.011113,EN_RIESGO,0
v1|352657142436|622002625078,OBSOLETO,2,0.073902,0.041949,0.884149,0.073902,EN_RIESGO,0
3256807267692960,OBSOLETO,2,0.717433,0.155905,0.126662,0.717433,OBSOLETO,1
154926209,EN_RIESGO,1,0.031111,0.046955,0.921934,0.031111,EN_RIESGO,1
154799360,VIGENTE,0,0.001145,0.998172,0.000682,0.001145,VIGENTE,1
v1|387435527997|0,VIGENTE,0,0.001958,0.995829,0.002213,0.001958,VIGENTE,1
20001218376,VIGENTE,0,0.008701,0.984398,0.006901,0.008701,VIGENTE,1
133734292,EN_RIESGO,1,0.858391,0.07074,0.070869,0.858391,OBSOLETO,0
144601925,OBSOLETO,2,0.999073,0.000304,0.000623,0.999073,OBSOLETO,1
3256803998198694,OBSOLETO,2,0.967644,0.013962,0.018393,0.967644,OBSOLETO,1
142919447,OBSOLETO,2,0.054047,0.020171,0.925782,0.054047,EN_RIESGO,0
v1|287387664021|0,VIGENTE,0,0.045096,0.920058,0.034846,0.045096,VIGENTE,1
v1|204708136301|505336697165,OBSOLETO,2,0.023447,0.002716,0.973837,0.023447,EN_RIESGO,0
150559519,EN_RIESGO,1,0.340694,0.234222,0.425084,0.340694,EN_RIESGO,1
3256808219970860,OBSOLETO,2,0.999456,0.000348,0.000195,0.999456,OBSOLETO,1
,EN_RIESGO,1,0.009879,0.000496,0.989626,0.009879,EN_RIESGO,1
v1|358792251869|0,OBSOLETO,2,0.997907,0.001047,0.001047,0.997907,OBSOLETO,1
151592708,EN_RIESGO,1,0.611459,0.371041,0.0175,0.611459,OBSOLETO,0
148262382,EN_RIESGO,1,0.962121,0.025479,0.0124,0.962121,OBSOLETO,0
152151091,OBSOLETO,2,0.98173,0.011433,0.006837,0.98173,OBSOLETO,1
v1|398158584681|0,OBSOLETO,2,0.030614,0.0047,0.964687,0.030614,EN_RIESGO,0
v1|254224015967|553615546453,OBSOLETO,2,0.063289,0.034531,0.90218,0.063289,EN_RIESGO,0
140685392,OBSOLETO,2,0.999053,0.00043,0.000518,0.999053,OBSOLETO,1
147515856,OBSOLETO,2,0.999218,0.000359,0.000423,0.999218,OBSOLETO,1
148518993,VIGENTE,0,0.023149,0.904651,0.0722,0.023149,VIGENTE,1
154886787,VIGENTE,0,0.001508,0.997375,0.001117,0.001508,VIGENTE,1
154602481,EN_RIESGO,1,0.508589,0.266919,0.224491,0.508589,OBSOLETO,0
B07MMD4DDJ,OBSOLETO,2,0.015495,0.00575,0.978756,0.015495,EN_RIESGO,0
B0FPFLDNH7,EN_RIESGO,1,0.005316,0.00085,0.993833,0.005316,EN_RIESGO,1
144651951,VIGENTE,0,0.019089,0.970601,0.01031,0.019089,VIGENTE,1
v1|298449116434|0,EN_RIESGO,1,0.008475,0.003012,0.988513,0.008475,EN_RIESGO,1
145673336,OBSOLETO,2,0.997473,0.001272,0.001255,0.997473,OBSOLETO,1
v1|327218848033|0,VIGENTE,0,0.002487,0.995608,0.001906,0.002487,VIGENTE,1
152843254,VIGENTE,0,0.003775,0.993707,0.002518,0.003775,VIGENTE,1
,OBSOLETO,2,0.999976,1.7e-05,7e-06,0.999976,OBSOLETO,1
B0DZT6F4QZ,EN_RIESGO,1,0.20408,0.41384,0.38208,0.20408,VIGENTE,0
20001341479,OBSOLETO,2,0.951321,0.027774,0.020906,0.951321,OBSOLETO,1
v1|257447201446|0,EN_RIESGO,1,0.009897,0.004426,0.985677,0.009897,EN_RIESGO,1
140685392,OBSOLETO,2,0.999053,0.00043,0.000518,0.999053,OBSOLETO,1
145673336,OBSOLETO,2,0.997473,0.001272,0.001255,0.997473,OBSOLETO,1
154884303,VIGENTE,0,0.000145,0.99977,8.5e-05,0.000145,VIGENTE,1
,OBSOLETO,2,0.450017,0.079643,0.470341,0.450017,EN_RIESGO,0
v1|204708136301|505336697165,OBSOLETO,2,0.040807,0.005328,0.953864,0.040807,EN_RIESGO,0
151592708,EN_RIESGO,1,0.909169,0.082201,0.008631,0.909169,OBSOLETO,0
v1|376294529472|0,EN_RIESGO,1,0.009816,0.001929,0.988255,0.009816,EN_RIESGO,1
152083482,VIGENTE,0,0.314037,0.62437,0.061593,0.314037,VIGENTE,1
v1|298483069202|0,VIGENTE,0,0.017866,0.966574,0.01556,0.017866,VIGENTE,1
B0BZHBXTRY,EN_RIESGO,1,0.999809,0.000129,6.2e-05,0.999809,OBSOLETO,0
v1|287379765052|0,EN_RIESGO,1,0.000938,0.00013,0.998932,0.000938,EN_RIESGO,1
138182836,OBSOLETO,2,0.996387,0.001215,0.002398,0.996387,OBSOLETO,1
,OBSOLETO,2,0.046654,0.02375,0.929596,0.046654,EN_RIESGO,0
v1|188471376090|0,EN_RIESGO,1,0.007325,0.001589,0.991086,0.007325,EN_RIESGO,1
B07H7THQXV,OBSOLETO,2,0.015165,0.007124,0.977711,0.015165,EN_RIESGO,0
B07S6CRLVD,OBSOLETO,2,0.974085,0.015926,0.009989,0.974085,OBSOLETO,1
v1|406671515683|0,VIGENTE,0,0.002205,0.996022,0.001773,0.002205,VIGENTE,1
154943370,EN_RIESGO,1,0.981035,0.00923,0.009735,0.981035,OBSOLETO,0
151255622,OBSOLETO,2,0.96596,0.020776,0.013264,0.96596,OBSOLETO,1
151841771,VIGENTE,0,0.000277,0.999544,0.00018,0.000277,VIGENTE,1
,EN_RIESGO,1,0.041121,0.014117,0.944762,0.041121,EN_RIESGO,1
v1|198487691210|0,EN_RIESGO,1,0.000917,7e-05,0.999012,0.000917,EN_RIESGO,1
155177007,VIGENTE,0,7.6e-05,0.999891,3.2e-05,7.6e-05,VIGENTE,1
153225427,VIGENTE,0,0.001942,0.996197,0.00186,0.001942,VIGENTE,1
B086MLQHZY,OBSOLETO,2,0.970357,0.016577,0.013066,0.970357,OBSOLETO,1
v1|127831476599|0,OBSOLETO,2,0.067866,0.039736,0.892398,0.067866,EN_RIESGO,0
v1|206310198292|0,EN_RIESGO,1,0.010849,0.003129,0.986022,0.010849,EN_RIESGO,1
B0DPFBV6QV,VIGENTE,0,0.025819,0.968072,0.006108,0.025819,VIGENTE,1
v1|377313978396|0,VIGENTE,0,3.5e-05,0.999941,2.3e-05,3.5e-05,VIGENTE,1
,OBSOLETO,2,0.322745,0.113964,0.563291,0.322745,EN_RIESGO,0
v1|147254412659|0,EN_RIESGO,1,0.013602,0.00351,0.982889,0.013602,EN_RIESGO,1
20001210266,VIGENTE,0,0.006591,0.990339,0.00307,0.006591,VIGENTE,1
v1|147391813052|0,OBSOLETO,2,0.020376,0.007399,0.972225,0.020376,EN_RIESGO,0
151996107,EN_RIESGO,1,0.04354,0.0359,0.92056,0.04354,EN_RIESGO,1
v1|800314523334|0,EN_RIESGO,1,0.004885,0.000623,0.994492,0.004885,EN_RIESGO,1
v1|406500809958|0,VIGENTE,0,0.002637,0.993824,0.003539,0.002637,VIGENTE,1
v1|398158584681|0,OBSOLETO,2,0.030614,0.0047,0.964687,0.030614,EN_RIESGO,0
B0GH2CRB31,VIGENTE,0,0.016763,0.972351,0.010886,0.016763,VIGENTE,1
v1|287358472855|0,EN_RIESGO,1,0.016082,0.001207,0.982711,0.016082,EN_RIESGO,1
v1|206388669759|0,EN_RIESGO,1,0.009553,0.007815,0.982632,0.009553,EN_RIESGO,1
B0D54QJ9CJ,EN_RIESGO,1,0.002736,0.000871,0.996394,0.002736,EN_RIESGO,1
144296485,VIGENTE,0,0.018073,0.946393,0.035534,0.018073,VIGENTE,1
148129896,EN_RIESGO,1,0.262018,0.159631,0.57835,0.262018,EN_RIESGO,1
149146162,OBSOLETO,2,0.993165,0.00423,0.002605,0.993165,OBSOLETO,1
v1|405119030958|0,EN_RIESGO,1,0.001203,7.3e-05,0.998724,0.001203,EN_RIESGO,1
155429796,VIGENTE,0,0.024326,0.950264,0.02541,0.024326,VIGENTE,1
145504882,EN_RIESGO,1,0.439526,0.441048,0.119426,0.439526,VIGENTE,0
B07PB94X3R,OBSOLETO,2,0.978819,0.011988,0.009194,0.978819,OBSOLETO,1
3256811652247122,OBSOLETO,2,0.994289,0.00333,0.002381,0.994289,OBSOLETO,1
152914020,EN_RIESGO,1,0.254411,0.177287,0.568302,0.254411,EN_RIESGO,1
138182836,OBSOLETO,2,0.996387,0.001215,0.002398,0.996387,OBSOLETO,1
B0DTY976K3,EN_RIESGO,1,0.926789,0.04084,0.032371,0.926789,OBSOLETO,0
v1|407075192750|0,VIGENTE,0,0.003269,0.994056,0.002675,0.003269,VIGENTE,1
154918316,EN_RIESGO,1,0.089298,0.055818,0.854884,0.089298,EN_RIESGO,1
20000853514,VIGENTE,0,0.05469,0.891224,0.054086,0.05469,VIGENTE,1
153225427,VIGENTE,0,0.015322,0.964111,0.020567,0.015322,VIGENTE,1
v1|306438353997|0,OBSOLETO,2,0.718449,0.078628,0.202924,0.718449,OBSOLETO,1
,OBSOLETO,2,0.997716,0.001346,0.000938,0.997716,OBSOLETO,1
v1|365432154059|0,VIGENTE,0,0.013914,0.978632,0.007453,0.013914,VIGENTE,1
B0DS256KQP,EN_RIESGO,1,0.279904,0.049037,0.671059,0.279904,EN_RIESGO,1
B0C8CTGYJX,EN_RIESGO,1,0.003781,0.001423,0.994797,0.003781,EN_RIESGO,1
152138812,OBSOLETO,2,0.804012,0.025102,0.170885,0.804012,OBSOLETO,1
115753470,EN_RIESGO,1,0.293283,0.284779,0.421938,0.293283,EN_RIESGO,1
B0FKDBBS3Y,EN_RIESGO,1,0.089809,0.031231,0.87896,0.089809,EN_RIESGO,1
v1|307002742339|0,VIGENTE,0,0.007715,0.986091,0.006194,0.007715,VIGENTE,1
152190007,VIGENTE,0,0.229028,0.684542,0.086429,0.229028,VIGENTE,1
153277450,VIGENTE,0,0.004902,0.991475,0.003623,0.004902,VIGENTE,1
v1|267720775425|0,OBSOLETO,2,0.043705,0.017633,0.938662,0.043705,EN_RIESGO,0
B0BDDZGLXL,EN_RIESGO,1,0.013101,0.005056,0.981843,0.013101,EN_RIESGO,1
154488502,EN_RIESGO,1,0.981649,0.01114,0.007211,0.981649,OBSOLETO,0
v1|389188275387|0,VIGENTE,0,0.000748,0.998454,0.000798,0.000748,VIGENTE,1
v1|147337431547|0,VIGENTE,0,0.006913,0.989517,0.00357,0.006913,VIGENTE,1
151671457,OBSOLETO,2,0.999469,0.00036,0.000171,0.999469,OBSOLETO,1
152452965,EN_RIESGO,1,0.087783,0.016357,0.89586,0.087783,EN_RIESGO,1
20000980941,VIGENTE,0,0.002554,0.995114,0.002332,0.002554,VIGENTE,1
v1|336607532624|0,VIGENTE,0,0.06012,0.777277,0.162603,0.06012,VIGENTE,1
139583883,EN_RIESGO,1,0.993152,0.003968,0.00288,0.993152,OBSOLETO,0
145673336,OBSOLETO,2,0.996479,0.001819,0.001702,0.996479,OBSOLETO,1
v1|389562462761|0,VIGENTE,0,0.007217,0.987119,0.005664,0.007217,VIGENTE,1
130098782,EN_RIESGO,1,0.463979,0.007349,0.528672,0.463979,EN_RIESGO,1
143745731,EN_RIESGO,1,0.997761,0.001442,0.000797,0.997761,OBSOLETO,0
B0DSZL1MBV,OBSOLETO,2,0.128969,0.129489,0.741542,0.128969,EN_RIESGO,0
150051904,OBSOLETO,2,0.999832,0.000113,5.5e-05,0.999832,OBSOLETO,1
149072272,EN_RIESGO,1,0.998175,0.001315,0.00051,0.998175,OBSOLETO,0
152843263,VIGENTE,0,0.000777,0.998675,0.000547,0.000777,VIGENTE,1
,OBSOLETO,2,0.999991,6e-06,3e-06,0.999991,OBSOLETO,1
B0D1JZXJHH,EN_RIESGO,1,0.010328,0.003746,0.985926,0.010328,EN_RIESGO,1
154327273,VIGENTE,0,0.08491,0.877201,0.037889,0.08491,VIGENTE,1
,OBSOLETO,2,0.509639,0.392403,0.097957,0.509639,OBSOLETO,1
135555643,EN_RIESGO,1,0.006676,0.006234,0.98709,0.006676,EN_RIESGO,1
v1|284338406755|0,OBSOLETO,2,0.911312,0.046123,0.042565,0.911312,OBSOLETO,1
152430904,OBSOLETO,2,0.999996,3e-06,1e-06,0.999996,OBSOLETO,1
v1|227415120461|0,OBSOLETO,2,0.103129,0.039505,0.857366,0.103129,EN_RIESGO,0
151213087,OBSOLETO,2,0.933828,0.018507,0.047665,0.933828,OBSOLETO,1
B0GWDHHVLG,OBSOLETO,2,0.113315,0.114486,0.772199,0.113315,EN_RIESGO,0
155526094,EN_RIESGO,1,0.978046,0.013541,0.008412,0.978046,OBSOLETO,0
B07S6CRLVD,OBSOLETO,2,0.600231,0.149911,0.249857,0.600231,OBSOLETO,1
v1|389562462761|0,VIGENTE,0,0.007217,0.987119,0.005664,0.007217,VIGENTE,1
113630645,OBSOLETO,2,0.890558,0.064284,0.045158,0.890558,OBSOLETO,1
B0GGNW3S3M,EN_RIESGO,1,0.092815,0.247804,0.659381,0.092815,EN_RIESGO,1
v1|358630184347|0,VIGENTE,0,0.001597,0.996964,0.00144,0.001597,VIGENTE,1
v1|377077570755|0,EN_RIESGO,1,0.003513,0.001471,0.995016,0.003513,EN_RIESGO,1
v1|167656974527|0,OBSOLETO,2,0.997824,0.000983,0.001193,0.997824,OBSOLETO,1
152148757,OBSOLETO,2,0.973475,0.014659,0.011866,0.973475,OBSOLETO,1
v1|296722931654|0,VIGENTE,0,0.000364,0.999309,0.000327,0.000364,VIGENTE,1
146093296,VIGENTE,0,0.292875,0.705946,0.001179,0.292875,VIGENTE,1
141424716,OBSOLETO,2,0.140306,0.725718,0.133976,0.140306,VIGENTE,0
149072272,EN_RIESGO,1,0.995546,0.003015,0.001439,0.995546,OBSOLETO,0
1555491,OBSOLETO,2,0.202444,0.749395,0.048161,0.202444,VIGENTE,0
154680085,VIGENTE,0,0.001455,0.99762,0.000925,0.001455,VIGENTE,1
152116052,EN_RIESGO,1,0.988395,0.007057,0.004547,0.988395,OBSOLETO,0
135555643,EN_RIESGO,1,0.005388,0.004468,0.990144,0.005388,EN_RIESGO,1
,OBSOLETO,2,0.418082,0.05249,0.529428,0.418082,EN_RIESGO,0
v1|395541967953|0,EN_RIESGO,1,0.019464,0.013408,0.967127,0.019464,EN_RIESGO,1
152452909,VIGENTE,0,0.051747,0.942614,0.005639,0.051747,VIGENTE,1
,OBSOLETO,2,0.915375,0.052477,0.032148,0.915375,OBSOLETO,1
154329470,VIGENTE,0,0.000273,0.999544,0.000183,0.000273,VIGENTE,1
153727776,VIGENTE,0,0.000674,0.998863,0.000463,0.000674,VIGENTE,1
20000852355,VIGENTE,0,0.006356,0.991042,0.002602,0.006356,VIGENTE,1
152953987,VIGENTE,0,0.000919,0.998463,0.000618,0.000919,VIGENTE,1
151847638,VIGENTE,0,0.002463,0.995615,0.001921,0.002463,VIGENTE,1
v1|188436369008|0,VIGENTE,0,0.011273,0.98233,0.006397,0.011273,VIGENTE,1
153727074,VIGENTE,0,0.00817,0.987537,0.004293,0.00817,VIGENTE,1
153225450,VIGENTE,0,0.015322,0.964111,0.020567,0.015322,VIGENTE,1
153729311,VIGENTE,0,0.010502,0.981949,0.007549,0.010502,VIGENTE,1
155200961,VIGENTE,0,0.004499,0.995058,0.000443,0.004499,VIGENTE,1
v1|398167804098|0,EN_RIESGO,1,0.00286,0.000269,0.996872,0.00286,EN_RIESGO,1
153226538,VIGENTE,0,0.009236,0.983528,0.007235,0.009236,VIGENTE,1
153277721,VIGENTE,0,0.004185,0.992565,0.00325,0.004185,VIGENTE,1
3256812192922197,OBSOLETO,2,0.918279,0.043851,0.03787,0.918279,OBSOLETO,1
155659991,EN_RIESGO,1,0.159861,0.755232,0.084907,0.159861,VIGENTE,0
B0F32GFKW4,EN_RIESGO,1,0.921942,0.0465,0.031558,0.921942,OBSOLETO,0
v1|205669948428|0,OBSOLETO,2,0.995954,0.002504,0.001543,0.995954,OBSOLETO,1
v1|206363946527|0,EN_RIESGO,1,0.001747,4.3e-05,0.99821,0.001747,EN_RIESGO,1
121726707,OBSOLETO,2,0.999416,0.000389,0.000195,0.999416,OBSOLETO,1
B0GV8H69GX,EN_RIESGO,1,0.175344,0.106783,0.717873,0.175344,EN_RIESGO,1
,EN_RIESGO,1,0.012572,0.002373,0.985054,0.012572,EN_RIESGO,1
121410608,EN_RIESGO,1,0.02591,0.95445,0.019641,0.02591,VIGENTE,0
3256809743861744,EN_RIESGO,1,0.014516,0.012355,0.973129,0.014516,EN_RIESGO,1
