sku,texto,label,label_id,confianza,razon,title_repr,brand_repr,category_repr,n_obs,price_usd_mean,price_trend_pct,discount_mean,pct_used,main_source,sources
v1|358804563143|0,Asus GeForce RTX 4070 Ti Super Dual 16GB GDDR6X Graphics Card | condicion usado: 100% | observaciones: 4,EN_RIESGO,1,0.667,en_riesgo_usado_protegido,Asus GeForce RTX 4070 Ti Super Dual 16GB GDDR6X Graphics Card,,,4,799.99,0.0,,1.0,ebay_usa,ebay_usa
v1|405459307205|0,Montech X3 Mesh ATX Mid-Tower Gaming PC Case 6 RGB Lighting Fans Pre-Installed | condicion usado: 100% | observaciones: 10,OBSOLETO,2,0.5,obsoleto,Montech X3 Mesh ATX Mid-Tower Gaming PC Case 6 RGB Lighting Fans Pre-Installed,,,10,40.0,0.0,,1.0,ebay_usa,ebay_usa
v1|398013320049|0,Acer Aspire 14 AI Core Ultra 7 258V 32GB 1TB SSD ARC 140V Graphics | condicion usado: 100% | observaciones: 10,OBSOLETO,2,0.5,obsoleto,Acer Aspire 14 AI Core Ultra 7 258V 32GB 1TB SSD ARC 140V Graphics,,,10,699.99,0.0,,1.0,ebay_usa,ebay_usa
v1|127959932148|0,NZXT H510 Compact ATX Mid-Tower PC Gaming Case - White/Black | condicion usado: 100% | observaciones: 4,OBSOLETO,2,0.5,obsoleto,NZXT H510 Compact ATX Mid-Tower PC Gaming Case - White/Black,,,4,37.0,0.0,,1.0,ebay_usa,ebay_usa
B0DK3K2NXZ,"Thermalright CORE Vision 360 Black ARGB-360mm AIO CPU Liquid Cooler,IPS LCD Screen with 480 * 480 Resolution,for AM4/AM5/Intel LGA1700/1851,‘2.1 inch’Magnet-Absorbent LCD Screen for Images | categoria: COOLER | observaciones: 12",EN_RIESGO,1,0.667,en_riesgo,"Thermalright CORE Vision 360 Black ARGB-360mm AIO CPU Liquid Cooler,IPS LCD Screen with 480 * 480 Resolution,for AM4/AM5/Intel LGA1700/1851,‘2.1 inch’Magnet-Absorbent LCD Screen for Images",,COOLER,12,102.41333333333336,,,0.0,amazon_usa,amazon_usa
154798944,GeForce RTX 5070 Ti 8GB GDDR7 - Gráfica PCIe 5.0 con DisplayPort y HDMI | descuento promedio: 6.7% | marca: gigabyte | categoria: TARJETAS_VIDEO | observaciones: 12,VIGENTE,0,1.0,vigente,GeForce RTX 5070 Ti 8GB GDDR7 - Gráfica PCIe 5.0 con DisplayPort y HDMI,GIGABYTE,tarjetas_video,12,2687.1549999999997,-0.06,6.666666666666667,0.0,falabella_pe,falabella_pe
v1|188520561521|0,GIGABYTE X870 Gaming WIFI6 AM5 ATX DDR5 PCIe 5.0 USB4 WiFi 6 Motherboard | precio bajando: 1.7% | condicion usado: 100% | observaciones: 10,VIGENTE,0,1.0,vigente_usado_protegido,GIGABYTE X870 Gaming WIFI6 AM5 ATX DDR5 PCIe 5.0 USB4 WiFi 6 Motherboard,,,10,115.58999999999999,-1.71,,1.0,ebay_usa,ebay_usa
v1|137306756360|0,"GIGABYTE B650 AORUS Elite AX AMD B650 ATX Motherboard, DDR5, PCIe 5.0, WiFi 6E | condicion usado: 100% | observaciones: 10",VIGENTE,0,1.0,vigente_usado_protegido,"GIGABYTE B650 AORUS Elite AX AMD B650 ATX Motherboard, DDR5, PCIe 5.0, WiFi 6E",,,10,107.752,0.0,,1.0,ebay_usa,ebay_usa
v1|358800764216|0,Kingston 8GB DDR4-PC4-19200 (DDR4-2400) UDIMM RAM KM0VW4-MID | condicion usado: 100% | observaciones: 8,EN_RIESGO,1,0.667,en_riesgo_usado_protegido,Kingston 8GB DDR4-PC4-19200 (DDR4-2400) UDIMM RAM KM0VW4-MID,,,8,23.95,0.0,,1.0,ebay_usa,ebay_usa
v1|404451021608|0,"Acer Nitro KG2 KG272 Sbmiipx 27"" IPS LED Gaming Monitor - Black | condicion usado: 100% | observaciones: 10",OBSOLETO,2,0.5,obsoleto,"Acer Nitro KG2 KG272 Sbmiipx 27"" IPS LED Gaming Monitor - Black",,,10,134.0,0.0,,1.0,ebay_usa,ebay_usa
v1|127945367202|0,Silicon Power DDR5 32GB (2x16GB) Zenith 6000MT/s (PC5-48000) DDR5 RAM PC | condicion usado: 100% | observaciones: 3,OBSOLETO,2,0.5,obsoleto,Silicon Power DDR5 32GB (2x16GB) Zenith 6000MT/s (PC5-48000) DDR5 RAM PC,,,3,400.0,0.0,,1.0,ebay_usa,ebay_usa
v1|147451236122|0,ASUS TUF Gaming B650E-E WiFi AMD AM5 ATX Motherboard | condicion usado: 100% | observaciones: 3,OBSOLETO,2,0.5,obsoleto,ASUS TUF Gaming B650E-E WiFi AMD AM5 ATX Motherboard,,,3,99.95,0.0,,1.0,ebay_usa,ebay_usa
B0F33D4PRF,"Centaurus Berserk GX3 Gaming PC, Intel Core Ultra 7 265K 20-Core, Radeon RX 9060 XT 16GB, 32GB DDR5 RAM, 1TB NVMe SSD, Windows 11 PRO. WiFi. Desktop Computer, Video Audio Editing (Black) | categoria: CPU | observaciones: 11",VIGENTE,0,1.0,vigente,"Centaurus Berserk GX3 Gaming PC, Intel Core Ultra 7 265K 20-Core, Radeon RX 9060 XT 16GB, 32GB DDR5 RAM, 1TB NVMe SSD, Windows 11 PRO. WiFi. Desktop Computer, Video Audio Editing (Black)",,CPU,11,1473.971818181818,,,0.0,amazon_usa,amazon_usa
v1|406531062257|0,"Power Supply 850W (, AGK850) | precio bajando: 6.3% | condicion usado: 100% | observaciones: 10",OBSOLETO,2,0.5,obsoleto,"Power Supply 850W (, AGK850)",,,10,32.44500000000001,-6.27,,1.0,ebay_usa,ebay_usa
v1|397526868020|0,ASUS ROG STRIX GeForce RTX 4070 Graphics Video Card O12G GAMING GPU | condicion usado: 100% | observaciones: 10,EN_RIESGO,1,0.667,en_riesgo_usado_protegido,ASUS ROG STRIX GeForce RTX 4070 Graphics Video Card O12G GAMING GPU,,,10,886.0,0.0,,1.0,ebay_usa,ebay_usa
150382778,PC GAMER CORE I7 8700 + RX 580 16GB + 16GB RAM + SSD 512GB | descuento promedio: 5.3% | precio bajando: 26.6% | marca: intel | categoria: PROCESADORES | observaciones: 5,OBSOLETO,2,0.667,obsoleto,PC GAMER CORE I7 8700 + RX 580 16GB + 16GB RAM + SSD 512GB,INTEL,procesadores,5,834.918,-26.6,5.34,0.0,falabella_pe,falabella_pe
v1|397793742458|0,Wintec 2 x 16GB DDR4-17000 PC4-2133P-R Server Memory ECC Reg RDIMM | condicion usado: 100% | observaciones: 6,EN_RIESGO,1,0.667,en_riesgo_usado_protegido,Wintec 2 x 16GB DDR4-17000 PC4-2133P-R Server Memory ECC Reg RDIMM,,,6,79.99,0.0,,1.0,ebay_usa,ebay_usa
v1|396678272210|0,Aresgame AGK850W 80 Plus Gold Modular PSU ATX Power Supply Tested Ok MBU Cable | condicion usado: 100% | observaciones: 10,OBSOLETO,2,0.5,obsoleto,Aresgame AGK850W 80 Plus Gold Modular PSU ATX Power Supply Tested Ok MBU Cable,,,10,75.0,0.0,,1.0,ebay_usa,ebay_usa
v1|398055135022|0,SK hynix 8GB (1x8GB) DDR4 PC4-2666V 288-Pin DIMM 1Rx8 (HMA81GU6JJR8N-VK) | condicion usado: 100% | observaciones: 10,EN_RIESGO,1,0.667,en_riesgo_usado_protegido,SK hynix 8GB (1x8GB) DDR4 PC4-2666V 288-Pin DIMM 1Rx8 (HMA81GU6JJR8N-VK),,,10,27.95,0.0,,1.0,ebay_usa,ebay_usa
v1|158012902409|0,Sk Hynix 16GB 1Rx8 DDR4-3200 SO-DIMM 260-Pin - HMAA2GS6CJR8N - Tested | precio bajando: 15.4% | condicion usado: 100% | observaciones: 9,EN_RIESGO,1,0.833,en_riesgo_usado_protegido,Sk Hynix 16GB 1Rx8 DDR4-3200 SO-DIMM 260-Pin - HMAA2GS6CJR8N - Tested,,,9,56.111111111111114,-15.38,,1.0,ebay_usa,ebay_usa
v1|117313211628|0,Sabrent Rocket DDR5-4800 32GB (2x16GB) (SB-DR5U-16G) | condicion usado: 100% | observaciones: 3,OBSOLETO,2,0.5,obsoleto,Sabrent Rocket DDR5-4800 32GB (2x16GB) (SB-DR5U-16G),,,3,309.99,0.0,,1.0,ebay_usa,ebay_usa
v1|117268749213|0,INTEL CORE ULTRA 7 265K SRQCW CPU | condicion usado: 100% | observaciones: 10,OBSOLETO,2,0.5,obsoleto,INTEL CORE ULTRA 7 265K SRQCW CPU,,,10,240.0,0.0,,1.0,ebay_usa,ebay_usa
v1|156520745845|0,Microsoft USB Wireless Optical Desktop Receiver 2.1 Model 1028 X800685-103 | precio bajando: 22.0% | condicion usado: 100% | observaciones: 10,OBSOLETO,2,0.833,obsoleto,Microsoft USB Wireless Optical Desktop Receiver 2.1 Model 1028 X800685-103,,,10,6.534000000000001,-22.03,,1.0,ebay_usa,ebay_usa
v1|406487476140|0,Lian Li O11 Vision PC Case Black — OPEN BOX / New Condition (Tempered Glass) | condicion usado: 100% | observaciones: 11,OBSOLETO,2,0.5,obsoleto,Lian Li O11 Vision PC Case Black — OPEN BOX / New Condition (Tempered Glass),,,11,116.45454545454545,0.0,,1.0,ebay_usa,ebay_usa
v1|404691442650|0,"LG  27GL650F-B Ultragear 27"" Full HD IPS LED Gaming Monitor - Black | condicion usado: 100% | observaciones: 10",OBSOLETO,2,0.5,obsoleto,"LG  27GL650F-B Ultragear 27"" Full HD IPS LED Gaming Monitor - Black",,,10,200.0,0.0,,1.0,ebay_usa,ebay_usa
155551687,Tarjeta De Video Geforce Rtx 5070 12G Shadow 12 Gb Gddr7 Pcie 5.0 | descuento promedio: 6.7% | precio subiendo: 18.7% | marca: msi | categoria: TARJETAS_VIDEO | observaciones: 12,VIGENTE,0,1.0,vigente,Tarjeta De Video Geforce Rtx 5070 12G Shadow 12 Gb Gddr7 Pcie 5.0,Msi,tarjetas_video,12,1535.2,18.74,6.666666666666667,0.0,falabella_pe,falabella_pe
v1|236944325129|0,MSI MAG X870E Tomahawk WiFi AM5 Motherboard WiFi 7 | DDR5 *READ* | condicion usado: 100% | observaciones: 6,VIGENTE,0,1.0,vigente_usado_protegido,MSI MAG X870E Tomahawk WiFi AM5 Motherboard WiFi 7 | DDR5 *READ*,,,6,139.70000000000002,0.0,,1.0,ebay_usa,ebay_usa
v1|358801532443|0,"Ram 2 x 16Gb (32Gb)/DDR4 / PC4- 2400 (2666)/ Samsung, Avant / Tested/ for Laptop | condicion usado: 100% | observaciones: 7",EN_RIESGO,1,0.667,en_riesgo_usado_protegido,"Ram 2 x 16Gb (32Gb)/DDR4 / PC4- 2400 (2666)/ Samsung, Avant / Tested/ for Laptop",,,7,79.99,0.0,,1.0,ebay_usa,ebay_usa
v1|407048231899|0,LOT OF 2 SAMSUNG 16GB 2RX4 PC4-2133P-RA1-11-P20 DDR ECC RAM M393A2G40EB1-CPB3Q) | precio bajando: 2.1% | condicion usado: 100% | observaciones: 3,OBSOLETO,2,0.5,obsoleto,LOT OF 2 SAMSUNG 16GB 2RX4 PC4-2133P-RA1-11-P20 DDR ECC RAM M393A2G40EB1-CPB3Q),,,3,95.66666666666667,-2.06,,1.0,ebay_usa,ebay_usa
v1|113781491648|413944773260,For HyperX Impact 32GB 16GB 8GB DDR4 PC4-19200 2400 1.2V 260Pin Laptop RAM Lot | precio subiendo: 4.1% | condicion usado: 100% | observaciones: 7,EN_RIESGO,1,0.667,en_riesgo_usado_protegido,For HyperX Impact 32GB 16GB 8GB DDR4 PC4-19200 2400 1.2V 260Pin Laptop RAM Lot,,,7,34.74857142857143,4.13,,1.0,ebay_usa,ebay_usa
v1|318566644662|0,AMD AsRock Radeon RX 9070 XT Taichi 16GB OC PCIE 5.0 2160P Gaming Graphics Card | observaciones: 10,VIGENTE,0,1.0,vigente,AMD AsRock Radeon RX 9070 XT Taichi 16GB OC PCIE 5.0 2160P Gaming Graphics Card,,,10,1459.99,0.0,,0.0,ebay_usa,ebay_usa
v1|407018724219|0,Samsung 32GB (4x8GB) DDR4 PC4-2400T SODIMM Laptop RAM (4 Sticks) | condicion usado: 100% | observaciones: 7,EN_RIESGO,1,0.667,en_riesgo_usado_protegido,Samsung 32GB (4x8GB) DDR4 PC4-2400T SODIMM Laptop RAM (4 Sticks),,,7,75.0,0.0,,1.0,ebay_usa,ebay_usa
v1|397777036906|0,Acer XF270H 27-inch 144Hz IPS LED Gaming Monitor with FreeSync 2019 edition | condicion usado: 100% | observaciones: 10,OBSOLETO,2,0.5,obsoleto,Acer XF270H 27-inch 144Hz IPS LED Gaming Monitor with FreeSync 2019 edition,,,10,94.99,0.0,,1.0,ebay_usa,ebay_usa
v1|188650827727|0,ASUS ROG STRIX B650-A GAMING WIFI AM5 DDR5 Motherboard - PCIe 5.0 WiFi 6E 2.5Gb | condicion usado: 100% | observaciones: 7,VIGENTE,0,1.0,vigente_usado_protegido,ASUS ROG STRIX B650-A GAMING WIFI AM5 DDR5 Motherboard - PCIe 5.0 WiFi 6E 2.5Gb,,,7,129.99,0.0,,1.0,ebay_usa,ebay_usa
v1|236871962021|0,ASUS ROG STRIX X870-F GAMING WIFI AM5 ATX DDR5 Motherboard Wi-Fi 7 Black - OB | condicion usado: 100% | observaciones: 10,VIGENTE,0,1.0,vigente_usado_protegido,ASUS ROG STRIX X870-F GAMING WIFI AM5 ATX DDR5 Motherboard Wi-Fi 7 Black - OB,,,10,289.98,0.0,,1.0,ebay_usa,ebay_usa
v1|147186649070|0,TeamGroup T-Force Vulcan 32GB (2x16GB) DDR5-5200MT/s | FLBD516G5200HC40CBK | condicion usado: 100% | observaciones: 7,OBSOLETO,2,0.5,obsoleto,TeamGroup T-Force Vulcan 32GB (2x16GB) DDR5-5200MT/s | FLBD516G5200HC40CBK,,,7,319.99000000000007,0.0,,1.0,ebay_usa,ebay_usa
B0C7R2RDRL,"Thermalright Frozen Edge 360 Black Liquid CPU Water Cooler with 120mm PWM Fan,360 Black Cold Row Specification,Integrated Water-Cooler Heatsink for AM4/AM5,Intel LGA1700/1150/1151/1200/1851 | categoria: COOLER | observaciones: 11",EN_RIESGO,1,0.667,en_riesgo,"Thermalright Frozen Edge 360 Black Liquid CPU Water Cooler with 120mm PWM Fan,360 Black Cold Row Specification,Integrated Water-Cooler Heatsink for AM4/AM5,Intel LGA1700/1150/1151/1200/1851",,COOLER,11,59.6109090909091,-0.62,,0.0,amazon_usa,amazon_usa
v1|127669624245|0,"MSI Optix G271 27"" LED LCD Monitor 1080p OPTIXG271 ✅ ❤️️ ✅ ❤️ ✅ ❤️️ ✅ ❤️ | condicion usado: 100% | observaciones: 10",OBSOLETO,2,0.5,obsoleto,"MSI Optix G271 27"" LED LCD Monitor 1080p OPTIXG271 ✅ ❤️️ ✅ ❤️ ✅ ❤️️ ✅ ❤️",,,10,139.99,0.0,,1.0,ebay_usa,ebay_usa
v1|397694258800|0,Corsair Vengeance 8GB PC4-19200 (DDR4-2400) RAM CMSX16GX4M2A2400C16 | condicion usado: 100% | observaciones: 10,EN_RIESGO,1,0.667,en_riesgo_usado_protegido,Corsair Vengeance 8GB PC4-19200 (DDR4-2400) RAM CMSX16GX4M2A2400C16,,,10,35.0,0.0,,1.0,ebay_usa,ebay_usa
v1|206421959926|0,SAMSUNG 990 PRO 2TB NVMe M.2 2280 SSD High Performance Storage Unopened | precio bajando: 24.0% | condicion usado: 100% | observaciones: 6,OBSOLETO,2,0.833,obsoleto,SAMSUNG 990 PRO 2TB NVMe M.2 2280 SSD High Performance Storage Unopened,,,6,893.4666666666666,-24.0,,1.0,ebay_usa,ebay_usa
v1|267720775425|0,Black Corsair Vengeance LP 16GB (4x4GB) DDR3-1600 PC3-12800 (9-9-9-24) | condicion usado: 100% | observaciones: 10,OBSOLETO,2,1.0,obsoleto,Black Corsair Vengeance LP 16GB (4x4GB) DDR3-1600 PC3-12800 (9-9-9-24),,,10,30.0,0.0,,1.0,ebay_usa,ebay_usa
v1|407091580344|0,"ASUS B650E MAX Gaming WiFi W Motherboard – DDR5, PCIe 5.0, White | condicion usado: 100% | observaciones: 3",VIGENTE,0,1.0,vigente_usado_protegido,"ASUS B650E MAX Gaming WiFi W Motherboard – DDR5, PCIe 5.0, White",,,3,89.0,0.0,,1.0,ebay_usa,ebay_usa
v1|127928080444|0,MONTECH XR ATX Mid-Tower PC Gaming Case 3 x 120mm ARGB PWM Fans Pre-Installed... | condicion usado: 100% | observaciones: 10,OBSOLETO,2,0.5,obsoleto,MONTECH XR ATX Mid-Tower PC Gaming Case 3 x 120mm ARGB PWM Fans Pre-Installed...,,,10,79.0,0.0,,1.0,ebay_usa,ebay_usa
v1|145530139934|0,Refurbished Corsair RPS0124 RMx Series Power Supply RM850x | condicion usado: 100% | observaciones: 10,OBSOLETO,2,0.833,obsoleto,Refurbished Corsair RPS0124 RMx Series Power Supply RM850x,,,10,139.95,0.0,,1.0,ebay_usa,ebay_usa
v1|365878929903|0,Mixed Brand 8 GB PC4-21300 (DDR4-2666) 1Rx8 DDR4 Shielded Desktop RAM | condicion usado: 100% | observaciones: 10,EN_RIESGO,1,0.667,en_riesgo_usado_protegido,Mixed Brand 8 GB PC4-21300 (DDR4-2666) 1Rx8 DDR4 Shielded Desktop RAM,,,10,28.99,0.0,,1.0,ebay_usa,ebay_usa
v1|407029026850|0,Micron 8GB 1Rx8 PC4-21300 DDR4-2666 Server RAM MTA9ASF1G72PZ-2G6J1RI | condicion usado: 100% | observaciones: 10,EN_RIESGO,1,0.667,en_riesgo_usado_protegido,Micron 8GB 1Rx8 PC4-21300 DDR4-2666 Server RAM MTA9ASF1G72PZ-2G6J1RI,,,10,19.949999999999996,0.0,,1.0,ebay_usa,ebay_usa
v1|257507785800|0,ASUS Prime Z790-P WIFI Intel LGA 1700 ATX Motherboard DDR5 PCIe 5.0 | condicion usado: 100% | observaciones: 10,VIGENTE,0,1.0,vigente_usado_protegido,ASUS Prime Z790-P WIFI Intel LGA 1700 ATX Motherboard DDR5 PCIe 5.0,,,10,134.09999999999997,0.0,,1.0,ebay_usa,ebay_usa
v1|198394084229|0,ASUS ROG STRIX X870-F GAMING WIFI SOCKET AM5 AMD X870 ATX DDR5 Wi-Fi 7 | condicion usado: 100% | observaciones: 10,VIGENTE,0,1.0,vigente_usado_protegido,ASUS ROG STRIX X870-F GAMING WIFI SOCKET AM5 AMD X870 ATX DDR5 Wi-Fi 7,,,10,209.5,0.0,,1.0,ebay_usa,ebay_usa
v1|376919754808|0,⭐ASUS Prime Z790-P WiFi Intel LGA 1700 DDR5 Motherboards NO I/O Shield / Tested | condicion usado: 100% | observaciones: 10,EN_RIESGO,1,0.667,en_riesgo_usado_protegido,⭐ASUS Prime Z790-P WiFi Intel LGA 1700 DDR5 Motherboards NO I/O Shield / Tested,,,10,89.99,0.0,,1.0,ebay_usa,ebay_usa
v1|406178869914|0,MSI GeForce RTX 4060 Ti GAMING X 8GB GDDR6 Graphics Card | condicion usado: 100% | observaciones: 10,EN_RIESGO,1,0.667,en_riesgo_usado_protegido,MSI GeForce RTX 4060 Ti GAMING X 8GB GDDR6 Graphics Card,,,10,650.0,0.0,,1.0,ebay_usa,ebay_usa
v1|398185731850|0,Lenovo Yoga 7 2-in-1 16IML9 16-Inch Gray Laptop Intel Core Ultra 7 155U 16GB RAM | condicion usado: 100% | observaciones: 3,OBSOLETO,2,0.5,obsoleto,Lenovo Yoga 7 2-in-1 16IML9 16-Inch Gray Laptop Intel Core Ultra 7 155U 16GB RAM,,,3,619.99,0.0,,1.0,ebay_usa,ebay_usa
v1|147163740512|0,GIGABYTE Z790 Gaming X AX Motherboard *BENT PINS* PC1721925 | condicion usado: 100% | observaciones: 10,OBSOLETO,2,0.5,obsoleto,GIGABYTE Z790 Gaming X AX Motherboard *BENT PINS* PC1721925,,,10,52.583000000000006,,,1.0,ebay_usa,ebay_usa
v1|388870031053|0,ASUS NVIDIA GeForce RTX 4060 Dual 8GB GDDR6 PCIe 4.0 Graphics Card | condicion usado: 100% | observaciones: 10,EN_RIESGO,1,0.667,en_riesgo_usado_protegido,ASUS NVIDIA GeForce RTX 4060 Dual 8GB GDDR6 PCIe 4.0 Graphics Card,,,10,325.0,0.0,,1.0,ebay_usa,ebay_usa
v1|127982204738|0,1x32GB SK hynix DDR5-4800 Desktop RAM Memory UDIMM (HMCG88AEBUA081N) | condicion usado: 100% | observaciones: 3,OBSOLETO,2,0.5,obsoleto,1x32GB SK hynix DDR5-4800 Desktop RAM Memory UDIMM (HMCG88AEBUA081N),,,3,319.97,0.0,,1.0,ebay_usa,ebay_usa
v1|117260231738|0,Ramaxel 8GB 1Rx8 PC4-2666V RMUA5110ME78HAF-2666 Lenovo 01AG845 Memory RAM | condicion usado: 100% | observaciones: 10,OBSOLETO,2,0.5,obsoleto,Ramaxel 8GB 1Rx8 PC4-2666V RMUA5110ME78HAF-2666 Lenovo 01AG845 Memory RAM,,,10,34.99,0.0,,1.0,ebay_usa,ebay_usa
v1|188436369008|0,ASUS TUF GAMING X870-PLUS WIFI ATX Motherboard AMD AM5 DDR5 PCIe 5.0 Wi-Fi 7 NEW | observaciones: 7,VIGENTE,0,1.0,vigente,ASUS TUF GAMING X870-PLUS WIFI ATX Motherboard AMD AM5 DDR5 PCIe 5.0 Wi-Fi 7 NEW,,,7,244.99,0.0,,0.0,ebay_usa,ebay_usa
B0BH97W2N4,ASUS ROG Strix Z790-A Gaming WiFi D4 Intel Z790 LGA 1700 ATX DDR4-SDRAM Motherboard | categoria: MOTHERBOARD | observaciones: 3,EN_RIESGO,1,0.667,en_riesgo,ASUS ROG Strix Z790-A Gaming WiFi D4 Intel Z790 LGA 1700 ATX DDR4-SDRAM Motherboard,,MOTHERBOARD,3,362.4266666666667,,,0.0,amazon_usa,amazon_usa
v1|137329801711|0,Logitech M185 Wireless USB 3 Button Standard Optical Mouse Black P/N: M-R0061 | condicion usado: 100% | observaciones: 10,OBSOLETO,2,0.5,obsoleto,Logitech M185 Wireless USB 3 Button Standard Optical Mouse Black P/N: M-R0061,,,10,6.99,0.0,,1.0,ebay_usa,ebay_usa
v1|117311163645|0,HP ZBook 8 G1i/Intel Core Ultra 7 265H/Intel Arc Pro 140T/32 GB DDR5/512 GB SSD | condicion usado: 100% | observaciones: 4,VIGENTE,0,1.0,vigente_usado_protegido,HP ZBook 8 G1i/Intel Core Ultra 7 265H/Intel Arc Pro 140T/32 GB DDR5/512 GB SSD,,,4,1550.0,0.0,,1.0,ebay_usa,ebay_usa
v1|398167362875|0,32GB DDR4 3200MHz Ramaxel RAM 2Rx8 PC4-3200AA-SE1-11 SO-DIMM Laptop Memory | condicion usado: 100% | observaciones: 5,EN_RIESGO,1,0.667,en_riesgo_usado_protegido,32GB DDR4 3200MHz Ramaxel RAM 2Rx8 PC4-3200AA-SE1-11 SO-DIMM Laptop Memory,,,5,109.98999999999998,0.0,,1.0,ebay_usa,ebay_usa
v1|377291771984|0,Samsung 8GB PC4 17000 DDR4-2133P UDIMM Desktop RAM M393A1G43DB0-CPB Tested | condicion usado: 100% | observaciones: 10,EN_RIESGO,1,0.667,en_riesgo_usado_protegido,Samsung 8GB PC4 17000 DDR4-2133P UDIMM Desktop RAM M393A1G43DB0-CPB Tested,,,10,19.949999999999996,0.0,,1.0,ebay_usa,ebay_usa
B0DJRLXTMV,"Mantis V2 Non-RGB RTX 5070 12GB, 24-Core Intel Ultra 9 285K CPU, 32GB DDR5 RAM, 1TB Gen4 NVMe SSD, Gaming Desktop PC w/Windows 11 Pro, 3-Year Warranty, Keyboard+Mouse, Internal Wi-Fi 6E | precio bajando: 5.9% | categoria: CPU | observaciones: 5",VIGENTE,0,1.0,vigente,"Mantis V2 Non-RGB RTX 5070 12GB, 24-Core Intel Ultra 9 285K CPU, 32GB DDR5 RAM, 1TB Gen4 NVMe SSD, Gaming Desktop PC w/Windows 11 Pro, 3-Year Warranty, Keyboard+Mouse, Internal Wi-Fi 6E",,CPU,5,2519.99,-5.88,,0.0,amazon_usa,amazon_usa
v1|398104612840|0,"ASUS ROG Strix X870-A WiFi AM5 ATX Motherboard, PCIe5, USB4, Wi-Fi7 | precio bajando: 5.3% | condicion usado: 100% | observaciones: 10",VIGENTE,0,1.0,vigente_usado_protegido,"ASUS ROG Strix X870-A WiFi AM5 ATX Motherboard, PCIe5, USB4, Wi-Fi7",,,10,269.6,-5.27,,1.0,ebay_usa,ebay_usa
v1|407053167067|0,EVGA 850 GQ 850W 80 PLUS Gold Modular ATX Power Supply Unit PSU | condicion usado: 100% | observaciones: 10,OBSOLETO,2,0.5,obsoleto,EVGA 850 GQ 850W 80 PLUS Gold Modular ATX Power Supply Unit PSU,,,10,46.0,0.0,,1.0,ebay_usa,ebay_usa
v1|398177710913|0,Crucial 64GB (2x32GB) DDR5-5600 SO-DIMM Laptop RAM Non-ECC Unbuffered | condicion usado: 100% | observaciones: 3,OBSOLETO,2,0.5,obsoleto,Crucial 64GB (2x32GB) DDR5-5600 SO-DIMM Laptop RAM Non-ECC Unbuffered,,,3,600.0,0.0,,1.0,ebay_usa,ebay_usa
v1|366550709868|0,Asus Prime Z790-V Wifi LGA 1700 ATX Intel DDR5 Motherboard | condicion usado: 100% | observaciones: 5,EN_RIESGO,1,0.667,en_riesgo_usado_protegido,Asus Prime Z790-V Wifi LGA 1700 ATX Intel DDR5 Motherboard,,,5,79.99,0.0,,1.0,ebay_usa,ebay_usa
v1|376008840630|0,ASUS TUF Gaming NVIDIA GeForce RTX 5080 OC 16GB GDDR7 PCIe 5.0 Graphics Card | observaciones: 10,VIGENTE,0,1.0,vigente,ASUS TUF Gaming NVIDIA GeForce RTX 5080 OC 16GB GDDR7 PCIe 5.0 Graphics Card,,,10,1950.0,0.0,,0.0,ebay_usa,ebay_usa
v1|327110775702|0,Brand New PNY GeForce RTX 5070 OC 12GB GDDR7 Graphics Card – PCIe 5.0 Triple Fan | observaciones: 10,VIGENTE,0,1.0,vigente,Brand New PNY GeForce RTX 5070 OC 12GB GDDR7 Graphics Card – PCIe 5.0 Triple Fan,,,10,629.99,0.0,,0.0,ebay_usa,ebay_usa
v1|406938105751|0,"Memphis 32 GB SDDR4 2666 (D4SO4G726GI-B28SA) (New, Unsealed) | condicion usado: 100% | observaciones: 10",OBSOLETO,2,0.5,obsoleto,"Memphis 32 GB SDDR4 2666 (D4SO4G726GI-B28SA) (New, Unsealed)",,,10,90.0,0.0,,1.0,ebay_usa,ebay_usa
v1|407027394347|0,SK Hynix 8GB 1Rx4 PC4-17000 DDR4-2133 Server RAM HMA41GR7BJR4N-TF | condicion usado: 100% | observaciones: 10,EN_RIESGO,1,0.667,en_riesgo_usado_protegido,SK Hynix 8GB 1Rx4 PC4-17000 DDR4-2133 Server RAM HMA41GR7BJR4N-TF,,,10,17.949999999999996,0.0,,1.0,ebay_usa,ebay_usa
152004669,"Tarjeta de video GeForce RTX 5050 8G GAMING OC, 8 GB GDDR6, PCIe 5.0 Puertos: 3 x DP / 1 x HDMI | marca: msi | categoria: TARJETAS_VIDEO | observaciones: 4",VIGENTE,0,1.0,vigente,"Tarjeta de video GeForce RTX 5050 8G GAMING OC, 8 GB GDDR6, PCIe 5.0 Puertos: 3 x DP / 1 x HDMI",Msi,tarjetas_video,4,507.335,-0.08,0.0,0.0,falabella_pe,falabella_pe
v1|206421959927|0,Samsung 990 PRO 2TB NVMe M.2 PCIe 4.0 SSD High-Speed Storage Unused | precio bajando: 24.0% | condicion usado: 100% | observaciones: 6,OBSOLETO,2,0.833,obsoleto,Samsung 990 PRO 2TB NVMe M.2 PCIe 4.0 SSD High-Speed Storage Unused,,,6,870.0099999999999,-24.0,,1.0,ebay_usa,ebay_usa
