texto,label,label_id,confianza,title,brand,category,source,price_usd,sku,vector_idx
"KingSpec 2TB M.2 SSD 2280 NVMe PCIe 4.0 x4, Incredible Read up to 5000MB/s, Internal M2 PCIe SSD Compatible with Gaming Console/Desktop/Gaming Laptop | categoria: SSD | fuente: amazon_usa | precio: 270.0 USD",EN_RIESGO,1,0.667,"KingSpec 2TB M.2 SSD 2280 NVMe PCIe 4.0 x4, Incredible Read up to 5000MB/s, Internal M2 PCIe SSD Compatible with Gaming Console/Desktop/Gaming Laptop",,SSD,amazon_usa,269.97,B0DJQRM92S,1449
Tarjeta de Video AMD Radeon RX 7600 GAMING OC 8GB 128-bit GDDR6 PCIe 4.0 | marca: gigabyte | categoria: TARJETAS_VIDEO | fuente: falabella_pe | precio: 586.6 USD,EN_RIESGO,1,0.667,Tarjeta de Video AMD Radeon RX 7600 GAMING OC 8GB 128-bit GDDR6 PCIe 4.0,GIGABYTE,tarjetas_video,falabella_pe,586.61,151780145,1450
"Computadora PC Core I7-12Th Ram 32GB Disco SSD M.2 1TB+SSD 960GB, RX 580 8GB M27 | marca: intel | categoria: COMPUTADORAS | fuente: falabella_pe",OBSOLETO,2,0.333,"Computadora PC Core I7-12Th Ram 32GB Disco SSD M.2 1TB+SSD 960GB, RX 580 8GB M27",INTEL,computadoras,falabella_pe,,141587268,1451
Used red dragon one handed keyboard wireless/wired gaming | fuente: ebay_usa | precio: 13.0 USD,OBSOLETO,2,0.333,Used red dragon one handed keyboard wireless/wired gaming,,,ebay_usa,13.0,,1452
Tarjeta de Video GeForce RTX 3050 6GB GDDR6 PCIe 4.0 NVIDIA | marca: asus | categoria: TARJETAS_VIDEO | fuente: falabella_pe | precio: 353.4 USD,EN_RIESGO,1,0.667,Tarjeta de Video GeForce RTX 3050 6GB GDDR6 PCIe 4.0 NVIDIA,ASUS,tarjetas_video,falabella_pe,353.44,155162607,1453
"COMPUTADORA INTEL INTEL CORE I7 RAM 16GB PC GAMER CORE I7 , VIDEO , DISCO +SSD 480GB MONITOR 27 FHD 1TB RX 580 8GB | marca: intel | categoria: COMPUTADORAS | fuente: ripley_pe | precio: 1250.4 USD",OBSOLETO,2,0.333,"COMPUTADORA INTEL INTEL CORE I7 RAM 16GB PC GAMER CORE I7 , VIDEO , DISCO +SSD 480GB MONITOR 27 FHD 1TB RX 580 8GB",INTEL,computadoras,ripley_pe,1250.44,3226509,1454
"Computadora Enovu Ryzen 7 8700F 16GB 512GB SSD 27"" RTX 5050 8GB Windows 11 Pro | marca: amd | categoria: PROCESADORES | fuente: falabella_pe | precio: 2834.5 USD",VIGENTE,0,1.0,"Computadora Enovu Ryzen 7 8700F 16GB 512GB SSD 27"" RTX 5050 8GB Windows 11 Pro",AMD,procesadores,falabella_pe,2834.51,152189967,1455
Tarjeta de video GeForce RTX 5070 Ti 16 GB GDDR7 PCIe 5.0 | marca: gigabyte | categoria: TARJETAS_VIDEO | fuente: falabella_pe | precio: 2684.0 USD,VIGENTE,0,1.0,Tarjeta de video GeForce RTX 5070 Ti 16 GB GDDR7 PCIe 5.0,GIGABYTE,tarjetas_video,falabella_pe,2684.03,154122345,1456
KIOXIA SSD 1TB M.2 2230 30mm NVMe PCIe 4.0 Gen 4 x 4 EG6 (OEM) | categoria: SSD | fuente: amazon_usa | precio: 199.0 USD,EN_RIESGO,1,0.667,KIOXIA SSD 1TB M.2 2230 30mm NVMe PCIe 4.0 Gen 4 x 4 EG6 (OEM),,SSD,amazon_usa,199.0,B0GLQNWQR6,1457
"Thermalright FW240 White ARGB V2 CPU Water Cooler with 2 PWM Fans with 2000RPM,IPS LCD Screen with 320 * 240 Resolution,Liquid CPU Cooler,CPU PC Aio Cooler for AMD:AM4/AM5/Intel LGA1700 | categoria: COOLER | fuente: amazon_usa | precio: 69.0 USD",EN_RIESGO,1,0.667,"Thermalright FW240 White ARGB V2 CPU Water Cooler with 2 PWM Fans with 2000RPM,IPS LCD Screen with 320 * 240 Resolution,Liquid CPU Cooler,CPU PC Aio Cooler for AMD:AM4/AM5/Intel LGA1700",,COOLER,amazon_usa,68.99,B0D1K3YP96,1458
UNIDAD EN ESTADO SOLIDO NV3 4TB M.2 2280 PCIE 4.0 NVME SSD | marca: kingston | categoria: DISCOS_SSD | fuente: falabella_pe | precio: 1235.1 USD,EN_RIESGO,1,0.667,UNIDAD EN ESTADO SOLIDO NV3 4TB M.2 2280 PCIE 4.0 NVME SSD,KINGSTON,discos_ssd,falabella_pe,1235.07,152912823,1459
"Computadora Enovu Ryzen 9 9950X 32GB 2TB SSD 32"" RTX 5090 32GB Windows 11 Pro | marca: amd | categoria: PROCESADORES | fuente: falabella_pe | precio: 12034.2 USD",VIGENTE,0,1.0,"Computadora Enovu Ryzen 9 9950X 32GB 2TB SSD 32"" RTX 5090 32GB Windows 11 Pro",AMD,procesadores,falabella_pe,12034.22,152190009,1460
"Tarjeta de video GeForce RTX 5070 12G VENTUS 3X OC, 12 GB GDDR7, PCIe 5.0 | marca: msi | categoria: TARJETAS_VIDEO | fuente: falabella_pe | precio: 1146.1 USD",VIGENTE,0,1.0,"Tarjeta de video GeForce RTX 5070 12G VENTUS 3X OC, 12 GB GDDR7, PCIe 5.0",Msi,tarjetas_video,falabella_pe,1146.14,152116909,1461
850W Tecnoware Power Game Modular 80+ Gold Power Supply. USED | fuente: ebay_usa | precio: 74.2 USD,OBSOLETO,2,0.333,850W Tecnoware Power Game Modular 80+ Gold Power Supply. USED,,,ebay_usa,74.2,,1462
"Tarjeta de video GeForce RTX 5080 16GB GDDR7, PCIe Gen 5.0, color blanco | marca: msi | categoria: TARJETAS_VIDEO | fuente: falabella_pe | precio: 4102.7 USD",VIGENTE,0,1.0,"Tarjeta de video GeForce RTX 5080 16GB GDDR7, PCIe Gen 5.0, color blanco",Msi,tarjetas_video,falabella_pe,4102.72,154799362,1463
"KingSpec XG7000 2TB NVMe SSD PCIe 4.0-7400MB/s Read Speed, 3D TLC NAND M.2 2280 Internal SSD, Compatible with Gaming PC, Laptop, PS5 Console | categoria: SSD | fuente: amazon_usa | precio: 280.0 USD",EN_RIESGO,1,0.667,"KingSpec XG7000 2TB NVMe SSD PCIe 4.0-7400MB/s Read Speed, 3D TLC NAND M.2 2280 Internal SSD, Compatible with Gaming PC, Laptop, PS5 Console",,SSD,amazon_usa,279.99,B0C58FVB9V,1464
Dell SSD 1TB Class 40 M.2 2280 NVMe PCIe 3.0 Gen 3x4 Solid State Drive SNP112P/1TB AA615520 | categoria: SSD | fuente: amazon_usa | precio: 222.0 USD,EN_RIESGO,1,0.667,Dell SSD 1TB Class 40 M.2 2280 NVMe PCIe 3.0 Gen 3x4 Solid State Drive SNP112P/1TB AA615520,,SSD,amazon_usa,222.0,B0BZJHXCCH,1465
SSD KC3000 1024GB NVMe PCIe 4.0 M.2 2280 | marca: kingston | categoria: DISCOS_SSD | fuente: falabella_pe,EN_RIESGO,1,0.667,SSD KC3000 1024GB NVMe PCIe 4.0 M.2 2280,KINGSTON,discos_ssd,falabella_pe,,117047139,1466
Procesador Core i7-12700F 2 10 a 4 90GHz 25MB LGA1700 10nm | marca: intel | categoria: PROCESADORES | fuente: falabella_pe | precio: 731.1 USD,EN_RIESGO,1,0.667,Procesador Core i7-12700F 2 10 a 4 90GHz 25MB LGA1700 10nm,INTEL,procesadores,falabella_pe,731.1,133734294,1467
Pc Core i9 14900K 32gb DDR5 1Tb 27 VA RTX5070 12GB Mipclista Computadora ESCRITORIO inge | marca: intel | categoria: COMPUTADORAS | fuente: falabella_pe,VIGENTE,0,1.0,Pc Core i9 14900K 32gb DDR5 1Tb 27 VA RTX5070 12GB Mipclista Computadora ESCRITORIO inge,INTEL,computadoras,falabella_pe,,148588634,1468
Tarjeta de video AMD Radeon RX 550 8GB GDDR5 velocidad PCI Express Gen 3.0 x16 | marca: teros | categoria: GPU | fuente: falabella,OBSOLETO,2,0.333,Tarjeta de video AMD Radeon RX 550 8GB GDDR5 velocidad PCI Express Gen 3.0 x16,Teros,GPU,falabella,,,1469
"Tarjeta de video GeForce RTX 5060 8G CYCLONE OC, 8 GB GDDR7, PCIe 5.0 | marca: msi | categoria: TARJETAS_VIDEO | fuente: falabella_pe | precio: 592.8 USD",VIGENTE,0,1.0,"Tarjeta de video GeForce RTX 5060 8G CYCLONE OC, 8 GB GDDR7, PCIe 5.0",Msi,tarjetas_video,falabella_pe,592.78,151841758,1470
"Legion 5i 16"" WQXGA 165Hz Gaming Laptop i7-14650HX 16GB RAM 512GB SSD RTX 4060 | fuente: ebay_usa | precio: 1299.0 USD",EN_RIESGO,1,0.667,"Legion 5i 16"" WQXGA 165Hz Gaming Laptop i7-14650HX 16GB RAM 512GB SSD RTX 4060",,,ebay_usa,1299.0,v1|407008356059|0,1471
"GIGABYTE X870 AORUS ELITE WIFI7 AM5 LGA 1718, ATX, DDR5, 4x M.2, PCIe 5.0, USB4, | fuente: ebay_usa | precio: 235.0 USD",VIGENTE,0,1.0,"GIGABYTE X870 AORUS ELITE WIFI7 AM5 LGA 1718, ATX, DDR5, 4x M.2, PCIe 5.0, USB4,",,,ebay_usa,234.99,v1|305813674919|0,1472
Placa Prime A320M-K AM4 DDR4 | marca: asus | categoria: TARJETAS_VIDEO | fuente: falabella_pe | precio: 146.4 USD,EN_RIESGO,1,0.667,Placa Prime A320M-K AM4 DDR4,ASUS,tarjetas_video,falabella_pe,146.43,141104327,1473
Crucial Memoria RAM 8GB DDR3L 1600 MHz SoDIMM PC3-12800 CT102464BF160B | marca: crucial | categoria: RAM | fuente: falabella,OBSOLETO,2,0.333,Crucial Memoria RAM 8GB DDR3L 1600 MHz SoDIMM PC3-12800 CT102464BF160B,CRUCIAL,RAM,falabella,,,1474
"Procesador Core i7-14700KF , 33 MB Smart Caché, LGA1700 | marca: intel | categoria: PROCESADORES | fuente: falabella_pe",EN_RIESGO,1,0.667,"Procesador Core i7-14700KF , 33 MB Smart Caché, LGA1700",INTEL,procesadores,falabella_pe,,131615512,1475
"ASUS Prime B650-Plus AMD AM5 Ryzen Motherboard, DDR5, PCIe 5.0 M.2, 2.5Gb LAN | fuente: ebay_usa | precio: 110.0 USD",VIGENTE,0,1.0,"ASUS Prime B650-Plus AMD AM5 Ryzen Motherboard, DDR5, PCIe 5.0 M.2, 2.5Gb LAN",,,ebay_usa,109.99,v1|287345551870|0,1476
Control Inalámbrico DualSense PlayStation 5 Reacondicionado | marca: sony | categoria: VIDEOJUEGOS | fuente: falabella_pe,OBSOLETO,2,0.333,Control Inalámbrico DualSense PlayStation 5 Reacondicionado,SONY,videojuegos,falabella_pe,,144822839,1477
"KOOTION 2TB NVMe Internal SSD PCIe 4.0, M.2 2280 NVMe Gen 4 Internal Solid State Drive Up to 5000MB/s, Storage Memory for PC | categoria: SSD | fuente: amazon_usa | precio: 924.8 USD",EN_RIESGO,1,0.667,"KOOTION 2TB NVMe Internal SSD PCIe 4.0, M.2 2280 NVMe Gen 4 Internal Solid State Drive Up to 5000MB/s, Storage Memory for PC",,SSD,amazon_usa,924.75,B0F9T7SHKP,1478
ASRock Z790 PG Lightning/D4 LGA1700 Intel Z790 DDR4 ATX Motherboard | fuente: ebay_usa | precio: 170.0 USD,EN_RIESGO,1,0.667,ASRock Z790 PG Lightning/D4 LGA1700 Intel Z790 DDR4 ATX Motherboard,,,ebay_usa,169.99,,1479
Disco SSD 500GB NV3 NVMe PCIe 4.0 de 5000Mb/s | marca: kingston | categoria: DISCOS_SSD | fuente: falabella_pe,EN_RIESGO,1,0.667,Disco SSD 500GB NV3 NVMe PCIe 4.0 de 5000Mb/s,KINGSTON,discos_ssd,falabella_pe,,152390511,1480
New Gigabyte X870 AORUS ELITE WIFI7 AMD AM5 ATX Motherboard DDR5 PCIe 5.0 | fuente: ebay_usa | precio: 200.0 USD,VIGENTE,0,1.0,New Gigabyte X870 AORUS ELITE WIFI7 AMD AM5 ATX Motherboard DDR5 PCIe 5.0,,,ebay_usa,200.0,v1|377313978396|0,1481
"Vision Elite(Tower) Gaming Desktop,Intel Ultra9 285K , RTX 5090, DDR5 6000 | categoria: CPU | fuente: aliexpress | precio: 2561.0 USD",VIGENTE,0,1.0,"Vision Elite(Tower) Gaming Desktop,Intel Ultra9 285K , RTX 5090, DDR5 6000",,CPU,aliexpress,2561.03,3256809512387005,1482
Intel Core i7-14700K 3.40GHz 20 Core SRN3X 28 Thread LGA 1700 CPU Processor | fuente: ebay_usa | precio: 600.0 USD,EN_RIESGO,1,0.667,Intel Core i7-14700K 3.40GHz 20 Core SRN3X 28 Thread LGA 1700 CPU Processor,,,ebay_usa,599.98,v1|406975505793|0,1483
PC Gamer Pro XTREME 5 9600X RAM 32GB DDR5 SSD 1TB GRAFICA RTX 5060 8GB | marca: ryzen | categoria: PROCESADORES | fuente: falabella_pe | precio: 2060.3 USD,VIGENTE,0,1.0,PC Gamer Pro XTREME 5 9600X RAM 32GB DDR5 SSD 1TB GRAFICA RTX 5060 8GB,RYZEN,procesadores,falabella_pe,2060.34,153226538,1484
SSD NV3 PCIe 4.0 NVMe de 2 TB | marca: kingston | categoria: DISCOS_SSD | fuente: falabella_pe | precio: 677.2 USD,EN_RIESGO,1,0.667,SSD NV3 PCIe 4.0 NVMe de 2 TB,KINGSTON,discos_ssd,falabella_pe,677.25,149072474,1485
"Tarjeta Gráfica Geforce Rtx 5070, Pcie 5.0, Gddr7, Rendimiento Superior Para Gaming Y | marca: asus | categoria: TARJETAS_VIDEO | fuente: falabella_pe",VIGENTE,0,1.0,"Tarjeta Gráfica Geforce Rtx 5070, Pcie 5.0, Gddr7, Rendimiento Superior Para Gaming Y",ASUS,tarjetas_video,falabella_pe,,152953987,1486
"Tarjeta de video GeForce RTX 5070 GAMING OC 12G, 12 GB GDDR7, PCIe Gen 5.0 | marca: gigabyte | categoria: TARJETAS_VIDEO | fuente: falabella_pe | precio: 1408.3 USD",VIGENTE,0,1.0,"Tarjeta de video GeForce RTX 5070 GAMING OC 12G, 12 GB GDDR7, PCIe Gen 5.0",GIGABYTE,tarjetas_video,falabella_pe,1408.28,155000915,1487
"Gigabyte G5 Gaming (i7-126650H, RTX 4060, 8GB RAM, RGB Keyboard, 144HZ) | fuente: ebay_usa | precio: 580.0 USD",EN_RIESGO,1,0.667,"Gigabyte G5 Gaming (i7-126650H, RTX 4060, 8GB RAM, RGB Keyboard, 144HZ)",,,ebay_usa,580.0,v1|318551795798|0,1488
"Bestoss 1TB PCIe 4.0 NVMe M.2 2280 SSD with Heatsink, PS5 Storage Expansion up to 7350MB/s, SLC Cache&HMB, PS5 Memory Expansion Tailored for Gamers, Editors&AI Creators Demanding Blazing-Fast Speed | categoria: SSD | fuente: amazon_usa | precio: 190.0 USD",EN_RIESGO,1,0.667,"Bestoss 1TB PCIe 4.0 NVMe M.2 2280 SSD with Heatsink, PS5 Storage Expansion up to 7350MB/s, SLC Cache&HMB, PS5 Memory Expansion Tailored for Gamers, Editors&AI Creators Demanding Blazing-Fast Speed",,SSD,amazon_usa,189.98,B0F43HC711,1489
Ipad 2020 8th 128G WiFi Dorado Reacondicionados | marca: apple | categoria: TABLETS | fuente: falabella_pe | precio: 494.6 USD,OBSOLETO,2,0.333,Ipad 2020 8th 128G WiFi Dorado Reacondicionados,APPLE,tablets,falabella_pe,494.57,145715960,1490
Tarjeta de video GeForce RTX 5070 Ti 16 GB GDDR7 PCIe 5.0 | marca: gigabyte | categoria: TARJETAS_VIDEO | fuente: falabella_pe | precio: 2676.0 USD,VIGENTE,0,1.0,Tarjeta de video GeForce RTX 5070 Ti 16 GB GDDR7 PCIe 5.0,GIGABYTE,tarjetas_video,falabella_pe,2676.0,154122345,1491
Computadora ThinkStation P2 Tower Core Ultra 9 285K 32GB DDR5 Windows 11 Pro | marca: lenovo | categoria: COMPUTADORAS | fuente: falabella_pe | precio: 6395.6 USD,VIGENTE,0,1.0,Computadora ThinkStation P2 Tower Core Ultra 9 285K 32GB DDR5 Windows 11 Pro,LENOVO,computadoras,falabella_pe,6395.58,151431987,1492
Ramaxel 8GB DDR3‑1600 PC3‑12800 Desktop RAM RWR5040ME68FAF‑1600 | fuente: ebay_usa | precio: 20.0 USD,OBSOLETO,2,0.667,Ramaxel 8GB DDR3‑1600 PC3‑12800 Desktop RAM RWR5040ME68FAF‑1600,,,ebay_usa,19.99,,1493
Memoria Ram HyperX Fury Azul DDR3-8GB 1600MHz | marca: kingston | categoria: MEMORIAS_RAM | fuente: falabella_pe,OBSOLETO,2,0.333,Memoria Ram HyperX Fury Azul DDR3-8GB 1600MHz,KINGSTON,memorias_ram,falabella_pe,,121150202,1494
"GIGABYTE B760M DS3H AX DDR4 Intel LGA 1700 mATX Motherboard, Support Intel Core 14th/13th/12th Gen, DDR4, 6+2+1 Power Phase, 2X M.2, PCIe 4.0, USB-C, WIFI6E, 2.5GbE LAN, Q-Flash Plus, PCIe EZ-Latch | categoria: MOTHERBOARD | fuente: amazon_usa | precio: 34.9 USD",EN_RIESGO,1,1.0,"GIGABYTE B760M DS3H AX DDR4 Intel LGA 1700 mATX Motherboard, Support Intel Core 14th/13th/12th Gen, DDR4, 6+2+1 Power Phase, 2X M.2, PCIe 4.0, USB-C, WIFI6E, 2.5GbE LAN, Q-Flash Plus, PCIe EZ-Latch",,MOTHERBOARD,amazon_usa,34.94,B083R7SWF5,1495
"COMPUTADORA PC DELL OPTIPLEX INTEL CORE I7 3,90 GHZ 16GB RAM 256GB SSD 500GB HDD + MONITOR 24” FHD | REFURBISHED | marca: dell | categoria: COMPUTADORAS | fuente: ripley_pe | precio: 368.7 USD",OBSOLETO,2,0.333,"COMPUTADORA PC DELL OPTIPLEX INTEL CORE I7 3,90 GHZ 16GB RAM 256GB SSD 500GB HDD + MONITOR 24” FHD | REFURBISHED",DELL,computadoras,ripley_pe,368.73,20001537321,1496
Hynix 512MB DDR2 PC2-5300F 667MHz ECC Server Memory HYMP564F72CP8N3-Y5 *LOT of 6 | fuente: ebay_usa | precio: 27.0 USD,OBSOLETO,2,0.667,Hynix 512MB DDR2 PC2-5300F 667MHz ECC Server Memory HYMP564F72CP8N3-Y5 *LOT of 6,,,ebay_usa,27.0,v1|306438353997|0,1497
LOT Samsung 16GB 8GB 4GB 2GB 1GB 2RX8 DDR4/DDR3/DDR2 Desktop Memory RAM DIMM #SA | fuente: ebay_usa | precio: 18.6 USD,OBSOLETO,2,0.667,LOT Samsung 16GB 8GB 4GB 2GB 1GB 2RX8 DDR4/DDR3/DDR2 Desktop Memory RAM DIMM #SA,,,ebay_usa,18.59,v1|153469962880|453428440428,1498
"DISCO SSD FURY Renegade 2TB, M.2 2280 PCIe 4.0 x4 NVMe | marca: kingston | categoria: DISCOS_SSD | fuente: falabella_pe | precio: 780.0 USD",EN_RIESGO,1,0.667,"DISCO SSD FURY Renegade 2TB, M.2 2280 PCIe 4.0 x4 NVMe",KINGSTON,discos_ssd,falabella_pe,779.99,121410608,1499
"Tarjeta de video DUAL-RTX5060-O8G, 8GB GDDR7, PCIe Gen 5.0 | marca: asus | categoria: TARJETAS_VIDEO | fuente: falabella_pe | precio: 619.5 USD",VIGENTE,0,1.0,"Tarjeta de video DUAL-RTX5060-O8G, 8GB GDDR7, PCIe Gen 5.0",ASUS,tarjetas_video,falabella_pe,619.48,149120066,1500
"Quantum Gaming Desktop, Intel Core Ultra 9 285k, GeForce RTX 5080, 32GB DDR5, 1TB SSD, 360 LCD Liquid Cooler Black, Windows 11 Home, RGB Lighting, Ready to Use | categoria: CPU | fuente: amazon_usa | precio: 5339.0 USD",VIGENTE,0,1.0,"Quantum Gaming Desktop, Intel Core Ultra 9 285k, GeForce RTX 5080, 32GB DDR5, 1TB SSD, 360 LCD Liquid Cooler Black, Windows 11 Home, RGB Lighting, Ready to Use",,CPU,amazon_usa,5339.0,B0GNSJ6DSQ,1501
PC Gamer Pro ULTRA XTREME 7 9700X RAM 32GB DDR5 SSD 1TB GRAFICA ASUS RTX 5070 12GB | marca: ryzen | categoria: PROCESADORES | fuente: falabella_pe | precio: 3097.3 USD,VIGENTE,0,1.0,PC Gamer Pro ULTRA XTREME 7 9700X RAM 32GB DDR5 SSD 1TB GRAFICA ASUS RTX 5070 12GB,RYZEN,procesadores,falabella_pe,3097.35,153278043,1502
"GIGABYTE X870E AORUS PRO AM5 LGA 1718, ATX, DDR5, 4x M.2, PCIe 5.0, USB4, Wi-Fi | fuente: ebay_usa | precio: 295.0 USD",VIGENTE,0,1.0,"GIGABYTE X870E AORUS PRO AM5 LGA 1718, ATX, DDR5, 4x M.2, PCIe 5.0, USB4, Wi-Fi",,,ebay_usa,294.99,v1|156574193199|0,1503
Disco SSD Green SN3000 1TB M2 2280 PCIe 4.0 NVMe | marca: western digital | categoria: DISCOS_SSD | fuente: falabella_pe | precio: 586.6 USD,EN_RIESGO,1,0.667,Disco SSD Green SN3000 1TB M2 2280 PCIe 4.0 NVMe,WESTERN DIGITAL,discos_ssd,falabella_pe,586.58,147888152,1504
Switch Batería Extendida con Joy-Con - Reacondicionado | marca: nintendo | categoria: VIDEOJUEGOS | fuente: falabella_pe,OBSOLETO,2,0.333,Switch Batería Extendida con Joy-Con - Reacondicionado,Nintendo,videojuegos,falabella_pe,,150569142,1505
Black Corsair Vengeance LP 16GB (4x4GB) DDR3-1600 PC3-12800 (9-9-9-24) | fuente: ebay_usa | precio: 30.0 USD,OBSOLETO,2,0.667,Black Corsair Vengeance LP 16GB (4x4GB) DDR3-1600 PC3-12800 (9-9-9-24),,,ebay_usa,30.0,v1|267720775425|0,1506
Intel Core i5-13600K 3.50GHz 14 Core SRMBD 20 Thread LGA 1700 CPU | fuente: ebay_usa | precio: 200.0 USD,EN_RIESGO,1,0.667,Intel Core i5-13600K 3.50GHz 14 Core SRMBD 20 Thread LGA 1700 CPU,,,ebay_usa,199.99,v1|178298418480|0,1507
Computadora PC GAMER Core I7+Ram 16GB+DISCO 1TB+SSD 500GB+VIDEO RX 580 8GB+M27. | marca: intel | categoria: COMPUTADORAS | fuente: falabella_pe | precio: 1172.3 USD,OBSOLETO,2,0.333,Computadora PC GAMER Core I7+Ram 16GB+DISCO 1TB+SSD 500GB+VIDEO RX 580 8GB+M27.,INTEL,computadoras,falabella_pe,1172.35,128837285,1508
PROCESADOR CORE I7-9700 3.00 GHZ 12 MB LGA1151 P-NBX80684I79700 | marca: intel | categoria: CPU | fuente: falabella_pe | precio: 346.1 USD,OBSOLETO,2,0.667,PROCESADOR CORE I7-9700 3.00 GHZ 12 MB LGA1151 P-NBX80684I79700,INTEL,CPU,falabella_pe,346.09,152177318,1509
SSD 512GB KC3000 M.2 2280 NVMe PCIe 4.0 Alta Velocidad SKC3000S/512G | marca: kingston | categoria: DISCOS_SSD | fuente: falabella_pe,EN_RIESGO,1,0.667,SSD 512GB KC3000 M.2 2280 NVMe PCIe 4.0 Alta Velocidad SKC3000S/512G,KINGSTON,discos_ssd,falabella_pe,,145910398,1510
"MSI MAG Coreliquid A12 240 - AIO ARGB CPU Liquid Cooler - 240mm Radiator - LGA 1700 Ready - Double Ball Bearring120mm ARGB PWM Fans x2, Rotatable Blockhead, LGA 1700/1851, AM5 / AM4, Black | categoria: COOLER | fuente: amazon_usa | precio: 61.2 USD",EN_RIESGO,1,0.667,"MSI MAG Coreliquid A12 240 - AIO ARGB CPU Liquid Cooler - 240mm Radiator - LGA 1700 Ready - Double Ball Bearring120mm ARGB PWM Fans x2, Rotatable Blockhead, LGA 1700/1851, AM5 / AM4, Black",,COOLER,amazon_usa,61.2,B0F8CRYJ3P,1511
PLACA BOETEC H81A LGA 1150 DDR3 | marca: intel | categoria: MEMORIAS_RAM | fuente: falabella_pe | precio: 84.7 USD,OBSOLETO,2,0.667,PLACA BOETEC H81A LGA 1150 DDR3,INTEL,memorias_ram,falabella_pe,84.66,138182836,1512
Intel Core i5-13600K 13th Gen Unlocked 14-Core 3.5GHz LGA1700 CPU | fuente: ebay_usa | precio: 235.0 USD,EN_RIESGO,1,0.667,Intel Core i5-13600K 13th Gen Unlocked 14-Core 3.5GHz LGA1700 CPU,,,ebay_usa,235.0,v1|188589370860|0,1513
"Geforce Rtx 5070 - Tarjeta Gráfica Pcie 5.0 - Gddr6, Displayport Y Hdmi, Rendimiento | marca: asus | categoria: TARJETAS_VIDEO | fuente: falabella_pe",VIGENTE,0,1.0,"Geforce Rtx 5070 - Tarjeta Gráfica Pcie 5.0 - Gddr6, Displayport Y Hdmi, Rendimiento",ASUS,tarjetas_video,falabella_pe,,152452903,1514
"ACER 27""XF270H BBMIIPRZX - Used - No issues, no dead pixels, no scratches. | fuente: ebay_usa | precio: 180.0 USD",OBSOLETO,2,0.333,"ACER 27""XF270H BBMIIPRZX - Used - No issues, no dead pixels, no scratches.",,,ebay_usa,180.0,,1515
"ThinkPad L14 Potencia y Productividad, Intel Core i5-10210U, 16GB, SSD 512 GB NVMe | marca: lenovo | categoria: MEMORIAS_RAM | fuente: falabella_pe",EN_RIESGO,1,0.667,"ThinkPad L14 Potencia y Productividad, Intel Core i5-10210U, 16GB, SSD 512 GB NVMe",LENOVO,memorias_ram,falabella_pe,,139646281,1516
Ventilador para Procesador Intel LGA 1150-1151-1155-1156-1200 | marca: oem | categoria: CPU | fuente: falabella,OBSOLETO,2,0.333,Ventilador para Procesador Intel LGA 1150-1151-1155-1156-1200,OEM,CPU,falabella,,,1517
NEW Intel Core i5-13600K Processor (5.1 GHz 14 Cores LGA 1700) BX8071513600K CPU | fuente: ebay_usa | precio: 265.0 USD,EN_RIESGO,1,0.667,NEW Intel Core i5-13600K Processor (5.1 GHz 14 Cores LGA 1700) BX8071513600K CPU,,,ebay_usa,265.0,v1|389351819117|0,1518
New 5xESD DIMM RAM Memory Trays with Lid /Fits 50pcs DDR/DDR2/DDR3/DDR4 Desktop | fuente: ebay_usa | precio: 32.0 USD,OBSOLETO,2,0.667,New 5xESD DIMM RAM Memory Trays with Lid /Fits 50pcs DDR/DDR2/DDR3/DDR4 Desktop,,,ebay_usa,32.03,v1|157832079765|0,1519
"HP Victus 15.6"" 144Hz Gaming Laptop i5-12500H 16GB 512GB SSD RTX 4060 W11 | fuente: ebay_usa | precio: 700.0 USD",EN_RIESGO,1,0.667,"HP Victus 15.6"" 144Hz Gaming Laptop i5-12500H 16GB 512GB SSD RTX 4060 W11",,,ebay_usa,700.0,,1520
Gigabyte Z790-S LGA 1700 ATX Motherboard DDR4 M.2 High-Speed Support | fuente: ebay_usa | precio: 215.0 USD,EN_RIESGO,1,0.667,Gigabyte Z790-S LGA 1700 ATX Motherboard DDR4 M.2 High-Speed Support,,,ebay_usa,215.0,,1521
LOT Samsung 16GB 8GB 4GB 2GB 1GB 2RX8 DDR4/DDR3/DDR2 Desktop Memory RAM DIMM #SA | fuente: ebay_usa | precio: 18.6 USD,OBSOLETO,2,0.667,LOT Samsung 16GB 8GB 4GB 2GB 1GB 2RX8 DDR4/DDR3/DDR2 Desktop Memory RAM DIMM #SA,,,ebay_usa,18.59,,1522
LAPTOP X1502VA INTEL I5-13420H 8GB RAM DDR4 512GB SSD INTEL UHD GRAPHICS 156 FHD WIN 11 | marca: asus | categoria: MEMORIAS_RAM | fuente: falabella_pe,EN_RIESGO,1,0.667,LAPTOP X1502VA INTEL I5-13420H 8GB RAM DDR4 512GB SSD INTEL UHD GRAPHICS 156 FHD WIN 11,ASUS,memorias_ram,falabella_pe,,154779365,1523
